Price,Close,High,Low,Open,Volume
Ticker,TIMI38905-USD,TIMI38905-USD,TIMI38905-USD,TIMI38905-USD,TIMI38905-USD
Date,,,,,
2025-11-09,0.044847000390291214,898.8333740234375,0.026135999709367752,0.05195099860429764,32888454
2025-11-10,0.054253000766038895,0.06877700239419937,0.04487700015306473,0.04492799937725067,57289032
2025-11-11,0.07425499707460403,0.07981599867343903,0.054200999438762665,0.05420299991965294,84732652
2025-11-12,0.0648529976606369,0.0748870000243187,0.06335200369358063,0.07469400018453598,103254983
2025-11-13,0.06515199691057205,0.0669030025601387,0.06459099799394608,0.06481900066137314,177328124
2025-11-14,0.07322800159454346,0.07487700134515762,0.06482899934053421,0.06509599834680557,234369164
2025-11-15,0.07371000200510025,0.07571300119161606,0.07209999859333038,0.07386600226163864,294485285
2025-11-16,0.07820399850606918,0.08187899738550186,0.07336699962615967,0.07346499711275101,460167425
2025-11-17,0.08424799889326096,0.09362799674272537,0.07523199915885925,0.07818800210952759,278491346
2025-11-18,0.07675500214099884,0.08918199688196182,0.053968001157045364,0.08431199938058853,176201083
2025-11-19,0.06724599748849869,0.07783100008964539,0.06495200097560883,0.07673600316047668,118795566
2025-11-20,0.07756800204515457,0.07756800204515457,0.06690099835395813,0.06719999760389328,256608907
2025-11-21,0.06746699661016464,0.07968199998140335,0.06272800266742706,0.07753399759531021,159280732
2025-11-22,0.06212399899959564,0.06816799938678741,0.058681000024080276,0.06762900203466415,104570238
2025-11-23,0.06557700037956238,0.06672599911689758,0.059675998985767365,0.062132999300956726,110195548
2025-11-24,0.09899300336837769,0.1016950011253357,0.06532999873161316,0.06565000116825104,273142769
2025-11-25,0.09996499866247177,0.10063199698925018,0.09419900178909302,0.09870100021362305,3432202227
2025-11-26,0.10000299662351608,0.10047099739313126,0.09836799651384354,0.09994599968194962,4251656895
2025-11-27,0.09998700022697449,0.10019200295209885,0.09966500103473663,0.10000299662351608,4265937819
2025-11-28,0.05993000045418739,0.10073400288820267,0.05001800134778023,0.09998700022697449,3919019388
2025-11-29,0.07199999690055847,0.07968199998140335,0.057773999869823456,0.05979200080037117,2832781342
2025-11-30,0.0728669986128807,0.07530099898576736,0.07112199813127518,0.071942999958992,3327741194
2025-12-01,0.06522200256586075,0.07347399741411209,0.061218999326229095,0.07291900366544724,3058660337
2025-12-02,0.06670600175857544,0.06949199736118317,0.06413699686527252,0.06505200266838074,2788228747
2025-12-03,0.06542900204658508,0.06808000057935715,0.06306099891662598,0.06670299917459488,3015912699
2025-12-04,0.06441999971866608,0.06669799983501434,0.06353099644184113,0.06529700011014938,2844560559
2025-12-05,0.06266999989748001,0.06507900357246399,0.06151299923658371,0.06443499773740768,2996430372
2025-12-06,0.05073799937963486,0.06287600100040436,0.050039999186992645,0.06265600025653839,2159460993
2025-12-07,0.05046499893069267,0.054568998515605927,0.04738999903202057,0.050725001841783524,1737032948
2025-12-08,0.05032699927687645,0.05181099846959114,0.04808500036597252,0.05049100145697594,1718937075
2025-12-09,0.05056900158524513,0.050937000662088394,0.04616999998688698,0.05035100132226944,127625659
2025-12-10,0.05124799907207489,0.056313998997211456,0.04967699944972992,0.050572000443935394,10653870
2025-12-11,0.05602699890732765,0.06025800108909607,0.05113400146365166,0.051224999129772186,5183614
2025-12-12,0.06329300254583359,0.06388399749994278,0.05562099814414978,0.0560699999332428,2854800
2025-12-13,0.06616000086069107,0.07041600346565247,0.06320499628782272,0.063291996717453,2231652
2025-12-14,0.08523300290107727,0.1000719964504242,0.06604699790477753,0.06615400314331055,8247025
2025-12-15,0.08194000273942947,0.09315899759531021,0.07586599886417389,0.08523400127887726,8514410
